'BU_CODE';'V01_Strategievariant'
'BU16760600';
'BU16760609';
'BU16760700';
'BU16760701';
'BU16760708';
'BU16760709';
'BU16760800';
'BU16760809';
'BU16760900';
'BU16760909';
'BU16761000';
'BU16761009';
'BU16761100';
'BU16761109';
'BU16761200';
'BU16761201';
'BU16761202';
'BU16761203';
'BU16761204';
'BU16761205';
'BU16761208';
'BU16761209';
'BU16761300';
'BU16761301';
'BU16761302';
'BU16761303';
'BU16761309';
'BU16761400';
'BU16761409';
'BU16761500';
'BU16761509';
'BU16800000';
'BU16800009';
'BU16800100';
'BU16800109';
'BU16800200';
'BU16800209';
'BU16800300';
'BU16800309';
'BU16800400';
'BU16800409';
'BU16800500';
'BU16800509';
'BU16800600';
'BU16800609';
'BU16800700';
'BU16800709';
'BU16800800';
'BU16800809';
'BU16800900';
'BU16800909';
'BU16801100';
'BU16801109';
'BU16801200';
'BU16801209';
'BU16801300';
'BU16801309';
'BU16801400';
'BU16801401';
'BU16801409';
'BU16801500';
'BU16801501';
'BU16801509';
'BU16801600';
'BU16801601';
'BU16801609';
'BU16801700';
'BU16801709';
'BU16801800';
'BU16801801';
'BU16801802';
'BU16801809';
'BU16801900';
'BU16801901';
'BU16801902';
'BU16801903';
'BU16801908';
'BU16801909';
'BU16802000';
'BU16802001';
'BU16802008';
'BU16802009';
'BU16802100';
'BU16802101';
'BU16802109';
'BU16810000';
'BU16810001';
'BU16810007';
'BU16810008';
'BU16810009';
'BU16810100';
'BU16810109';
'BU16810200';
'BU16810209';
'BU16810300';
'BU16810309';
'BU16810409';
'BU16810500';
'BU16810509';
'BU16810600';
'BU16810609';
'BU16810700';
'BU16810709';
'BU16810800';
'BU16810809';
'BU16810900';
'BU16810901';
'BU16810907';
'BU16810908';
'BU16810909';
'BU16811000';
'BU16811009';
'BU16811100';
'BU16811109';
'BU16811200';
'BU16811209';
'BU16811300';
'BU16811309';
'BU16811400';
'BU16811409';
'BU16811500';
'BU16811501';
'BU16811502';
'BU16811509';
'BU16811600';
'BU16811601';
'BU16811602';
'BU16811609';
'BU16840116';
'BU16840118';
'BU16840207';
'BU16840209';
'BU16840217';
'BU16840303';
'BU16840315';
'BU16840410';
'BU16840419';
'BU16840601';
'BU16840602';
'BU16840611';
'BU16840612';
'BU16840613';
'BU16840614';
'BU16840620';
'BU16841105';
'BU16841106';
'BU16841404';
'BU16841408';
'BU16850000';
'BU16850007';
'BU16850008';
'BU16850009';
'BU16850100';
'BU16850109';
'BU16850200';
'BU16850201';
'BU16850202';
'BU16850207';
'BU16850208';
'BU16850209';
'BU16850909';
'BU16900000';
'BU16900009';
'BU16900100';
'BU16900109';
'BU16900200';
'BU16900209';
'BU16900300';
'BU16900309';
'BU16900400';
'BU16900409';
'BU16900500';
'BU16900509';
'BU16900600';
'BU16900609';
'BU16900700';
'BU16900709';
'BU16900800';
'BU16900801';
'BU16900802';
'BU16900803';
'BU16900804';
'BU16900809';
'BU16900900';
'BU16900909';
'BU16901000';
'BU16901009';
'BU16901100';
'BU16901101';
'BU16901102';
'BU16901103';
'BU16901104';
'BU16901105';
'BU16901109';
'BU16901200';
'BU16901201';
'BU16901202';
'BU16901203';
'BU16901209';
'BU16901300';
'BU16901309';
'BU16950000';
'BU16950001';
'BU16950009';
'BU16950100';
'BU16950109';
'BU16950200';
'BU16950209';
'BU16950300';
'BU16950301';
'BU16950309';
'BU16950400';
'BU16950409';
'BU16950500';
'BU16950509';
'BU16960000';
'BU16960100';
'BU16960101';
'BU16960102';
'BU16960103';
'BU16960200';
'BU16960201';
'BU16960202';
'BU16960300';
'BU16960400';
'BU16960401';
'BU16960402';
'BU16960500';
'BU16960601';
'BU16960602';
'BU16960603';
'BU16960604';
'BU16990000';
'BU16990010';
'BU16990020';
'BU16990030';
'BU16990040';
'BU16990050';
'BU16990060';
'BU16990070';
'BU16990080';
'BU16990090';
'BU16990100';
'BU16990110';
'BU16990120';
'BU16990130';
'BU16990140';
'BU16990300';
'BU16990310';
'BU16990320';
'BU16990330';
'BU16990340';
'BU16990350';
'BU16990360';
'BU16990370';
'BU16990380';
'BU16990390';
'BU16990400';
'BU16990410';
'BU16990420';
'BU16990430';
'BU16990440';
'BU16990450';
'BU16990600';
'BU16990610';
'BU16990620';
'BU16990630';
'BU17000000';
'BU17000001';
'BU17000002';
'BU17000003';
'BU17000004';
'BU17000005';
'BU17000006';
'BU17000007';
'BU17000008';
'BU17000105';
'BU17000106';
'BU17000107';
'BU17000108';
'BU17000109';
'BU17000200';
'BU17000201';
'BU17000202';
'BU17000208';
'BU17000209';
'BU17000300';
'BU17000301';
'BU17000302';
'BU17000307';
'BU17000308';
'BU17000309';
'BU17000400';
'BU17000401';
'BU17000402';
'BU17000403';
'BU17000404';
'BU17000405';
'BU17000406';
'BU17000409';
'BU17010000';
'BU17010003';
'BU17010009';
'BU17010100';
'BU17010109';
'BU17010200';
'BU17010209';
'BU17010300';
'BU17010301';
'BU17010302';
'BU17010303';
'BU17010309';
'BU17010400';
'BU17010401';
'BU17010409';
'BU17010500';
'BU17010509';
'BU17010600';
'BU17010601';
'BU17010609';
'BU17010700';
'BU17010709';
'BU17010800';
'BU17010801';
'BU17010802';
'BU17010809';
'BU17010900';
'BU17010909';
'BU17011000';
'BU17011001';
'BU17011002';
'BU17011009';
'BU17011100';
'BU17011109';
'BU17011200';
'BU17011209';
'BU17011300';
'BU17011309';
'BU17011400';
'BU17011409';
'BU17011500';
'BU17011509';
'BU17011600';
'BU17011609';
'BU17011709';
'BU17020000';
'BU17020001';
'BU17020008';
'BU17020009';
'BU17020100';
'BU17020109';
'BU17020200';
'BU17020209';
'BU17020300';
'BU17020309';
'BU17020400';
'BU17020409';
'BU17020500';
'BU17020509';
'BU17050000';
'BU17050001';
'BU17050002';
'BU17050003';
'BU17050004';
'BU17050005';
'BU17050006';
'BU17050007';
'BU17050008';
'BU17050009';
'BU17050010';
'BU17050011';
'BU17050100';
'BU17050101';
'BU17050102';
'BU17050103';
'BU17050104';
'BU17050108';
'BU17050109';
'BU17050200';
'BU17050201';
'BU17050202';
'BU17050203';
'BU17050207';
'BU17050208';
'BU17050209';
'BU17060000';
'BU17060001';
'BU17060002';
'BU17060008';
'BU17060009';
'BU17060100';
'BU17060101';
'BU17060109';
'BU17060200';
'BU17060201';
'BU17060209';
'BU17060300';
'BU17060301';
'BU17060302';
'BU17060308';
'BU17060309';
'BU17060400';
'BU17060409';
'BU17060500';
'BU17060509';
'BU17080001';
'BU17080002';
'BU17080003';
'BU17080004';
'BU17080005';
'BU17080006';
'BU17080007';
'BU17080008';
'BU17080009';
'BU17080010';
'BU17080011';
'BU17080012';
'BU17080014';
'BU17080028';
'BU17080029';
'BU17080030';
'BU17080200';
'BU17080201';
'BU17080209';
'BU17080300';
'BU17080309';
'BU17080400';
'BU17080408';
'BU17080409';
'BU17080500';
'BU17080501';
'BU17080509';
'BU17080600';
'BU17080608';
'BU17080609';
'BU17080700';
'BU17080701';
'BU17080702';
'BU17080709';
'BU17080800';
'BU17080808';
'BU17080809';
'BU17080810';
'BU17080811';
'BU17080812';
'BU17080813';
'BU17081000';
'BU17081001';
'BU17081100';
'BU17081102';
'BU17081103';
'BU17081104';
'BU17081105';
'BU17081106';
'BU17081107';
'BU17081108';
'BU17081600';
'BU17081601';
'BU17081608';
'BU17081609';
'BU17081700';
'BU17081701';
'BU17081702';
'BU17081703';
'BU17081704';
'BU17081705';
'BU17081706';
'BU17081707';
'BU17081800';
'BU17081801';
'BU17081900';
'BU17081901';
'BU17082000';
'BU17082001';
'BU17082100';
'BU17082101';
'BU17082200';
'BU17082300';
'BU17082400';
'BU17082401';
'BU17082500';
'BU17082600';
'BU17082601';
'BU17082700';
'BU17082800';
'BU17082801';
'BU17082900';
'BU17082901';
'BU17083000';
'BU17083001';
'BU17083100';
'BU17083200';
'BU17083300';
'BU17083301';
'BU17083400';
'BU17083401';
'BU17083500';
'BU17083600';
'BU17090000';
'BU17090001';
'BU17090002';
'BU17090003';
'BU17090004';
'BU17090005';
'BU17090006';
'BU17090008';
'BU17090009';
'BU17090100';
'BU17090109';
'BU17090200';
'BU17090209';
'BU17090300';
'BU17090301';
'BU17090302';
'BU17090303';
'BU17090309';
'BU17090400';
'BU17090401';
'BU17090409';
'BU17090500';
'BU17090509';
'BU17090600';
'BU17090601';
'BU17090609';
'BU17090700';
'BU17090701';
'BU17090702';
'BU17090703';
'BU17090709';
'BU17090800';
'BU17090809';
'BU17090900';
'BU17090901';
'BU17090902';
'BU17090909';
'BU17091000';
'BU17091009';
'BU17110101';
'BU17110102';
'BU17110103';
'BU17110104';
'BU17110105';
'BU17110106';
'BU17110107';
'BU17110108';
'BU17110153';
'BU17110209';
'BU17110210';
'BU17110311';
'BU17110312';
'BU17110313';
'BU17110414';
'BU17110415';
'BU17110416';
'BU17110417';
'BU17110418';
'BU17110419';
'BU17110456';
'BU17110520';
'BU17110521';
'BU17110522';
'BU17110523';
'BU17110524';
'BU17110525';
'BU17110526';
'BU17110527';
'BU17110528';
'BU17110547';
'BU17110548';
'BU17110549';
'BU17110551';
'BU17110554';
'BU17110555';
'BU17110628';
'BU17110629';
'BU17110630';
'BU17110731';
'BU17110732';
'BU17110733';
'BU17110734';
'BU17110735';
'BU17110750';
'BU17110836';
'BU17110837';
'BU17110938';
'BU17110939';
'BU17110940';
'BU17111041';
'BU17111042';
'BU17111143';
'BU17111144';
'BU17111145';
'BU17111146';
'BU17111152';
'BU17140000';
'BU17140001';
'BU17140009';
'BU17140100';
'BU17140109';
'BU17140200';
'BU17140209';
'BU17140300';
'BU17140309';
'BU17140400';
'BU17140409';
'BU17140500';
'BU17140509';
'BU17140600';
'BU17140609';
'BU17140700';
'BU17140701';
'BU17140709';
'BU17140800';
'BU17140801';
'BU17140809';
'BU17140900';
'BU17140909';
'BU17141000';
'BU17141009';
'BU17141100';
'BU17141101';
'BU17141108';
'BU17141109';
'BU17141200';
'BU17141209';
'BU17141300';
'BU17141309';
'BU17141400';
'BU17141409';
'BU17190000';
'BU17190008';
'BU17190009';
'BU17190100';
'BU17190108';
'BU17190109';
'BU17190200';
'BU17190208';
'BU17190209';
'BU17190300';
'BU17190309';
'BU17190400';
'BU17190401';
'BU17190409';
'BU17190500';
'BU17190501';
'BU17190508';
'BU17190509';
'BU17210101';
'BU17210102';
'BU17210103';
'BU17210104';
'BU17210105';
'BU17210106';
'BU17210107';
'BU17210108';
'BU17210109';
'BU17210110';
'BU17210111';
'BU17210112';
'BU17210113';
'BU17210114';
'BU17210115';
'BU17210116';
'BU17210117';
'BU17210118';
'BU17210119';
'BU17210120';
'BU17210201';
'BU17210202';
'BU17210203';
'BU17210204';
'BU17210205';
'BU17210206';
'BU17210207';
'BU17210208';
'BU17210209';
'BU17210210';
'BU17210211';
'BU17210301';
'BU17210302';
'BU17210303';
'BU17210304';
'BU17210305';
'BU17210306';
'BU17210307';
'BU17210308';
'BU17210309';
'BU17210310';
'BU17210401';
'BU17210402';
'BU17210403';
'BU17210501';
'BU17210502';
'BU17210503';
'BU17210504';
'BU17210505';
'BU17210506';
'BU17210601';
'BU17210602';
'BU17210603';
'BU17230000';
'BU17230001';
'BU17230009';
'BU17230100';
'BU17230108';
'BU17230109';
'BU17230200';
'BU17230208';
'BU17230209';
'BU17230809';
'BU17230909';
'BU17240001';
'BU17240002';
'BU17240003';
'BU17240004';
'BU17240005';
'BU17240006';
'BU17240007';
'BU17240008';
'BU17240009';
'BU17240010';
'BU17240011';
'BU17240012';
'BU17240013';
'BU17240014';
'BU17240015';
'BU17240016';
'BU17240017';
'BU17240101';
'BU17240201';
'BU17240202';
'BU17240203';
'BU17240204';
'BU17240205';
'BU17240206';
'BU17240207';
'BU17240208';
'BU17240209';
'BU17240210';
'BU17240211';
'BU17240301';
'BU17240302';
'BU17240303';
'BU17240304';
'BU17240306';
'BU17240307';
'BU17240401';
'BU17240402';
'BU17240403';
'BU17240404';
'BU17240405';
'BU17240406';
'BU17240407';
'BU17240408';
'BU17240409';
'BU17240501';
'BU17240502';
'BU17240503';
'BU17240504';
'BU17240505';
'BU17240601';
'BU17240602';
'BU17240603';
'BU17240604';
'BU17240605';
'BU17240606';
'BU17240607';
'BU17240608';
'BU17240609';
'BU17240610';
'BU17280000';
'BU17280001';
'BU17280008';
'BU17280009';
'BU17280100';
'BU17280109';
'BU17280200';
'BU17280201';
'BU17280202';
'BU17280209';
'BU17280300';
'BU17280301';
'BU17280309';
'BU17280400';
'BU17280409';
'BU17290000';
'BU17290001';
'BU17290002';
'BU17290003';
'BU17290009';
'BU17290100';
'BU17290101';
'BU17290102';
'BU17290103';
'BU17290109';
'BU17290200';
'BU17290201';
'BU17290202';
'BU17290209';
'BU17290300';
'BU17290301';
'BU17290302';
'BU17290309';
'BU17290400';
'BU17290401';
'BU17290402';
'BU17290409';
'BU17290500';
'BU17290501';
'BU17290509';
'BU17290600';
'BU17290601';
'BU17290602';
'BU17290603';
'BU17300000';
'BU17300001';
'BU17300009';
'BU17300100';
'BU17300109';
'BU17300200';
'BU17300209';
'BU17300300';
'BU17300309';
'BU17300400';
'BU17300401';
'BU17300402';
'BU17300403';
'BU17300500';
'BU17300509';
'BU17300600';
'BU17300609';
'BU17300700';
'BU17300701';
'BU17300709';
'BU17300800';
'BU17300809';
'BU17300900';
'BU17300909';
'BU17301000';
'BU17301009';
'BU17301100';
'BU17301101';
'BU17301108';
'BU17301109';
'BU17301200';
'BU17301201';
'BU17301208';
'BU17301209';
'BU17301300';
'BU17301309';
'BU17301400';
'BU17301401';
'BU17301402';
'BU17301407';
'BU17301408';
'BU17301409';
'BU17301500';
'BU17301509';
'BU17310000';
'BU17310001';
'BU17310002';
'BU17310003';
'BU17310009';
'BU17310100';
'BU17310101';
'BU17310109';
'BU17310200';
'BU17310201';
'BU17310209';
'BU17310300';
'BU17310309';
'BU17310400';
'BU17310409';
'BU17310500';
'BU17310509';
'BU17310600';
'BU17310601';
'BU17310602';
'BU17310609';
'BU17310700';
'BU17310701';
'BU17310702';
'BU17310709';
'BU17310800';
'BU17310801';
'BU17310802';
'BU17310809';
'BU17310900';
'BU17310901';
'BU17310909';
'BU17311000';
'BU17311001';
'BU17311009';
'BU17311100';
'BU17311109';
'BU17311200';
'BU17311209';
'BU17311309';
'BU17311400';
'BU17311409';
'BU17311500';
'BU17311509';
'BU17311600';
'BU17311601';
'BU17311602';
'BU17311609';
'BU17340000';
'BU17340001';
'BU17340002';
'BU17340003';
'BU17340007';
'BU17340008';
'BU17340009';
'BU17340100';
'BU17340101';
'BU17340102';
'BU17340104';
'BU17340105';
'BU17340106';
'BU17340107';
'BU17340108';
'BU17340109';
'BU17340200';
'BU17340201';
'BU17340202';
'BU17340203';
'BU17340204';
'BU17340205';
'BU17340206';
'BU17340207';
'BU17340208';
'BU17340209';
'BU17340210';
'BU17340300';
'BU17340301';
'BU17340309';
'BU17340400';
'BU17340409';
'BU17350000';
'BU17350001';
'BU17350002';
'BU17350003';
'BU17350004';
'BU17350005';
'BU17350006';
'BU17350007';
'BU17350008';
'BU17350009';
'BU17350100';
'BU17350101';
'BU17350102';
'BU17350109';
'BU17350200';
'BU17350206';
'BU17350207';
'BU17350208';
'BU17350209';
'BU17350309';
'BU17350407';
'BU17350408';
'BU17350409';
'BU17350500';
'BU17350501';
'BU17350508';
'BU17350509';
'BU17350600';
'BU17350601';
'BU17350602';
'BU17350603';
'BU17350604';
'BU17350605';
'BU17350606';
'BU17350607';
'BU17350608';
'BU17350609';
'BU17350700';
'BU17350709';
'BU17350800';
'BU17350805';
'BU17350806';
'BU17350807';
'BU17350808';
'BU17350809';
'BU17350900';
'BU17350908';
'BU17350909';
'BU17400000';
'BU17400001';
'BU17400006';
'BU17400007';
'BU17400008';
'BU17400009';
'BU17400100';
'BU17400101';
'BU17400102';
'BU17400103';
'BU17400106';
'BU17400107';
'BU17400108';
'BU17400109';
'BU17400200';
'BU17400201';
'BU17400208';
'BU17400209';
'BU17420000';
'BU17420001';
'BU17420002';
'BU17420003';
'BU17420100';
'BU17420101';
'BU17420102';
'BU17420104';
'BU17420105';
'BU17420106';
'BU17420207';
'BU17420208';
'BU17420209';
'BU17420300';
'BU17420301';
'BU17420302';
'BU17420303';
'BU17420304';
'BU17420305';
'BU17420308';
'BU17420309';
'BU17420401';
'BU17420402';
'BU17420500';
'BU17420501';
'BU17420502';
'BU17420503';
'BU17420504';
'BU17420505';
'BU17420506';
'BU17420507';
'BU17420508';
'BU17420509';
'BU17420701';
'BU17420801';
'BU17710000';
'BU17710001';
'BU17710002';
'BU17710003';
'BU17710004';
'BU17710005';
'BU17710006';
'BU17710007';
'BU17710009';
'BU17710100';
'BU17710109';
'BU17730111';
'BU17730112';
'BU17730113';
'BU17730114';
'BU17730115';
'BU17730216';
'BU17730217';
'BU17730218';
'BU17730219';
'BU17730320';
'BU17730321';
'BU17730422';
'BU17730423';
'BU17730524';
'BU17730525';
'BU17730626';
'BU17730727';
'BU17730728';
'BU17730829';
'BU17730930';
'BU17731031';
'BU17731132';
'BU17731233';
'BU17741010';
'BU17741011';
'BU17741012';
'BU17741013';
'BU17741014';
'BU17741015';
'BU17741017';
'BU17741020';
'BU17741050';
'BU17741051';
'BU17741099';
'BU17741110';
'BU17741198';
'BU17741199';
'BU17741210';
'BU17741299';
'BU17741398';
'BU17741399';
'BU17741410';
'BU17741499';
'BU17741510';
'BU17741511';
'BU17741512';
'BU17741513';
'BU17741514';
'BU17741515';
'BU17741516';
'BU17741550';
'BU17741598';
'BU17741599';
'BU17741610';
'BU17741611';
'BU17741612';
'BU17741613';
'BU17741614';
'BU17741650';
'BU17741699';
'BU17741710';
'BU17741799';
'BU17741810';
'BU17741899';
'BU17741910';
'BU17741999';
'BU17742099';
'BU17742199';
'BU17830101';
'BU17830103';
'BU17830105';
'BU17830111';
'BU17830113';
'BU17830154';
'BU17830155';
'BU17830157';
'BU17830159';
'BU17830160';
'BU17830161';
'BU17830201';
'BU17830207';
'BU17830211';
'BU17830251';
'BU17830253';
'BU17830256';
'BU17830257';
'BU17830301';
'BU17830306';
'BU17830351';
'BU17830352';
'BU17830401';
'BU17830402';
'BU17830403';
'BU17830404';
'BU17830405';
'BU17830406';
'BU17830407';
'BU17830408';
'BU17830409';
'BU17830410';
'BU17830420';
'BU17830421';
'BU17830480';
'BU17830502';
'BU17830504';
'BU17830505';
'BU17830506';
'BU17830507';
'BU17830508';
'BU17830509';
'BU17830510';
'BU17830511';
'BU17830521';
'BU17830601';
'BU17830602';
'BU17830606';
'BU17830607';
'BU17830608';
'BU17830609';
'BU17830610';
'BU17830611';
'BU17830612';
'BU17830701';
'BU17830702';
'BU17830703';
'BU17830710';
'BU17830711';
'BU17830712';
'BU17830713';
'BU17830714';
'BU17830801';
'BU17830802';
'BU17830803';
'BU17830900';
'BU17830901';
'BU17830902';
'BU17830903';
'BU17830904';
'BU17830905';
'BU17830966';
'BU17831001';
'BU18420000';
'BU18420001';
'BU18420002';
'BU18420004';
'BU18420005';
'BU18420007';
'BU18420009';
'BU18420100';
'BU18420101';
'BU18420103';
'BU18420106';
'BU18420108';
'BU18420109';
'BU18590000';
'BU18590001';
'BU18590002';
'BU18590003';
'BU18590004';
'BU18590005';
'BU18590006';
'BU18590007';
'BU18590008';
'BU18590009';
'BU18590100';
'BU18590101';
'BU18590102';
'BU18590103';
'BU18590104';
'BU18590105';
'BU18590106';
'BU18590107';
'BU18590108';
'BU18590109';
'BU18590200';
'BU18590206';
'BU18590207';
'BU18590209';
'BU18590300';
'BU18590301';
'BU18590302';
'BU18590307';
'BU18590308';
'BU18590309';
'BU18590400';
'BU18590405';
'BU18590406';
'BU18590407';
'BU18590408';
'BU18590410';
'BU18760000';
'BU18760001';
'BU18760002';
'BU18760004';
'BU18760005';
'BU18760006';
'BU18760007';
'BU18760008';
'BU18760009';
'BU18760100';
'BU18760101';
'BU18760102';
'BU18760103';
'BU18760104';
'BU18760105';
'BU18760200';
'BU18760201';
'BU18760202';
'BU18760203';
'BU18760204';
'BU18760207';
'BU18760208';
'BU18760209';
'BU18760300';
'BU18760301';
'BU18760302';
'BU18760303';
'BU18760304';
'BU18760305';
'BU18760306';
'BU18760307';
'BU18760308';
'BU18760309';
'BU18760310';
'BU18760400';
'BU18760401';
'BU18760402';
'BU18760403';
'BU18760404';
'BU18760405';
'BU18760406';
'BU18760407';
'BU18760408';
'BU18760409';
'BU18760410';
'BU18830001';
'BU18830008';
'BU18830100';
'BU18830101';
'BU18830102';
'BU18830103';
'BU18830109';
'BU18830200';
'BU18830201';
'BU18830202';
'BU18830203';
'BU18830204';
'BU18830205';
'BU18830208';
'BU18830209';
'BU18830300';
'BU18830301';
'BU18830400';
'BU18830401';
'BU18830402';
'BU18830501';
'BU18830502';
'BU18830503';
'BU18830504';
'BU18830505';
'BU18830506';
'BU18830507';
'BU18830601';
'BU18830602';
'BU18830603';
'BU18830604';
'BU18830606';
'BU18830607';
'BU18830609';
'BU18830700';
'BU18830701';
'BU18830702';
'BU18840000';
'BU18840001';
'BU18840002';
'BU18840003';
'BU18840004';
'BU18840101';
'BU18840102';
'BU18840104';
'BU18840105';
'BU18840107';
'BU18840109';
'BU18840200';
'BU18840201';
'BU18840202';
'BU18840203';
'BU18840207';
'BU18840208';
'BU18840209';
'BU18840300';
'BU18840309';
'BU18840400';
'BU18840402';
'BU18840404';
'BU18840405';
'BU18840407';
'BU18840408';
'BU18840409';
'BU18910000';
'BU18910001';
'BU18910002';
'BU18910008';
'BU18910009';
'BU18910100';
'BU18910101';
'BU18910108';
'BU18910109';
'BU18910200';
'BU18910201';
'BU18910202';
'BU18910208';
'BU18910209';
'BU18910300';
'BU18910301';
'BU18910309';
'BU18920101';
'BU18920102';
'BU18920103';
'BU18920104';
'BU18920105';
'BU18920106';
'BU18920107';
'BU18920191';
'BU18920201';
'BU18920202';
'BU18920203';
'BU18920204';
'BU18920205';
'BU18920206';
'BU18920207';
'BU18920208';
'BU18920209';
'BU18920210';
'BU18920211';
'BU18920291';
'BU18920292';
'BU18920293';
'BU18920301';
'BU18920302';
'BU18920303';
'BU18920304';
'BU18920305';
'BU18920306';
'BU18920307';
'BU18920308';
'BU18920309';
'BU18920310';
'BU18920311';
'BU18920399';
'BU18920401';
'BU18920402';
'BU18920403';
'BU18920404';
'BU18920405';
'BU18920406';
'BU18920407';
'BU18920408';
'BU18920409';
'BU18920410';
'BU18920411';
'BU18920412';
'BU18920413';
'BU18920414';
'BU18920415';
'BU18920416';
'BU18920491';
'BU18920492';
'BU18920493';
'BU18940000';
'BU18940001';
'BU18940002';
'BU18940003';
'BU18940100';
'BU18940101';
'BU18940102';
'BU18940104';
'BU18940105';
'BU18940106';
'BU18940107';
'BU18940108';
'BU18940109';
'BU18940200';
'BU18940203';
'BU18940204';
'BU18940208';
'BU18940209';
'BU18940300';
'BU18940308';
'BU18940309';
'BU18940400';
'BU18940402';
'BU18940403';
'BU18940408';
'BU18940409';
'BU18940500';
'BU18940502';
'BU18940506';
'BU18940507';
'BU18940508';
'BU18940509';
'BU18950000';
'BU18950001';
'BU18950002';
'BU18950003';
'BU18950004';
'BU18950005';
'BU18950006';
'BU18950007';
'BU18950008';
'BU18950009';
'BU18950100';
'BU18950101';
'BU18950102';
'BU18950103';
'BU18950104';
'BU18950200';
'BU18950209';
'BU18950300';
'BU18950301';
'BU18950302';
'BU18950309';
'BU18950400';
'BU18950500';
'BU18950501';
'BU18950502';
'BU18950600';
'BU18950601';
'BU18950602';
'BU18950603';
'BU18950604';
'BU18950605';
'BU18950700';
'BU18950708';
'BU18950709';
'BU18950800';
'BU18950801';
'BU18950802';
'BU18950803';
'BU18950809';
'BU18950900';
'BU18950901';
'BU18950902';
'BU18950903';
'BU18950904';
'BU18950905';
'BU18950907';
'BU18950909';
'BU18951000';
'BU18951001';
'BU18951009';
'BU18960000';
'BU18960001';
'BU18960008';
'BU18960009';
'BU18960010';
'BU18960011';
'BU18960012';
'BU18960013';
'BU18960014';
'BU18960100';
'BU18960101';
'BU18960108';
'BU18960109';
'BU18960200';
'BU18960201';
'BU18960202';
'BU18960203';
'BU18960204';
'BU18960205';
'BU18960206';
'BU18960207';
'BU18960307';
'BU18960310';
'BU18960400';
'BU18960402';
'BU18960403';
'BU18960404';
'BU18960405';
'BU18960406';
'BU18960407';
'BU18960408';
'BU18960409';
'BU18960410';
'BU18960500';
'BU19000000';
'BU19000001';
'BU19000002';
'BU19000003';
'BU19000004';
'BU19000009';
'BU19000101';
'BU19000102';
'BU19000103';
'BU19000104';
'BU19000105';
'BU19000106';
'BU19000107';
'BU19000108';
'BU19000109';
'BU19000110';
'BU19000111';
'BU19000112';
'BU19000113';
'BU19000114';
'BU19000115';
'BU19000116';
'BU19000117';
'BU19000118';
'BU19000119';
'BU19000120';
'BU19000200';
'BU19000201';
'BU19000202';
'BU19000208';
'BU19000209';
'BU19000300';
'BU19000301';
'BU19000302';
'BU19000308';
'BU19000309';
'BU19000400';
'BU19000401';
'BU19000402';
'BU19000403';
'BU19000408';
'BU19000409';
'BU19000500';
'BU19000501';
'BU19000502';
'BU19000503';
'BU19000600';
'BU19000602';
'BU19000603';
'BU19000607';
'BU19000608';
'BU19000609';
'BU19000700';
'BU19000701';
'BU19000702';
'BU19000706';
'BU19000707';
'BU19000708';
'BU19000800';
'BU19000801';
'BU19000802';
'BU19000804';
'BU19000808';
'BU19000809';
'BU19000900';
'BU19000901';
'BU19000902';
'BU19000903';
'BU19000904';
'BU19000905';
'BU19000906';
'BU19000907';
'BU19000908';
'BU19000909';
'BU19001000';
'BU19001001';
'BU19001002';
'BU19001003';
'BU19001007';
'BU19001008';
'BU19001100';
'BU19001101';
'BU19001108';
'BU19001109';
'BU19001200';
'BU19001201';
'BU19001202';
'BU19001203';
'BU19001204';
'BU19001208';
'BU19001209';
'BU19001300';
'BU19001301';
'BU19001302';
'BU19001303';
'BU19001306';
'BU19001307';
'BU19001308';
'BU19001309';
'BU19001400';
'BU19001401';
'BU19001402';
'BU19001403';
'BU19001404';
'BU19001405';
'BU19001406';
'BU19001407';
'BU19001408';
'BU19001409';
'BU19001500';
'BU19001501';
'BU19001502';
'BU19001503';
'BU19001509';
'BU19001600';
'BU19001601';
'BU19001602';
'BU19001603';
'BU19001604';
'BU19001606';
'BU19001607';
'BU19001608';
'BU19001700';
'BU19001709';
'BU19001800';
'BU19001801';
'BU19001802';
'BU19001803';
'BU19001804';
'BU19001808';
'BU19001809';
'BU19001900';
'BU19001901';
'BU19001902';
'BU19001903';
'BU19001904';
'BU19002001';
'BU19002002';
'BU19002003';
'BU19002004';
'BU19002005';
'BU19002006';
'BU19002007';
'BU19002008';
'BU19002009';
'BU19002010';
'BU19002011';
'BU19002012';
'BU19002013';
'BU19002014';
'BU19002015';
'BU19002016';
'BU19002017';
'BU19002018';
'BU19002019';
'BU19010101';
'BU19010102';
'BU19010103';
'BU19010104';
'BU19010205';
'BU19010306';
'BU19010307';
'BU19010308';
'BU19010309';
'BU19010310';
'BU19010311';
'BU19010312';
'BU19010413';
'BU19010514';
'BU19010615';
'BU19010616';
'BU19010617';
'BU19010618';
'BU19010619';
'BU19010620';
'BU19010621';
'BU19010722';
'BU19010723';
'BU19010724';
'BU19010725';
'BU19010726';
'BU19010727';
'BU19010728';
'BU19010729';
'BU19010730';
'BU19010831';
'BU19010832';
'BU19010833';
'BU19010834';
'BU19010935';
'BU19010936';
'BU19010937';
'BU19030000';
'BU19030001';
'BU19030002';
'BU19030003';
'BU19030004';
'BU19030005';
'BU19030009';
'BU19030100';
'BU19030101';
'BU19030200';
'BU19030201';
'BU19030202';
'BU19030203';
'BU19030204';
'BU19030205';
'BU19030300';
'BU19030301';
'BU19030302';
'BU19030303';
'BU19030304';
